 (1.795185713778080796e-06+5.220784857900350883e-09j), (1.795185881191611251e-06+5.220785831654538195e-09j), (1.795186013945144522e-06+5.220786603794625581e-09j)
 (1.795183202325584675e-06+6.386098043364752416e-09j), (1.795183369737942413e-06+6.386099234466420225e-09j), (1.795183502490549241e-06+6.386100178952650458e-09j)
 (1.795179444605807870e-06+7.811514802770934205e-09j), (1.795179612016412462e-06+7.811516259732179819e-09j), (1.795179744767627191e-06+7.811517415032315972e-09j)
 (1.795173822182679061e-06+9.555089926255143505e-09j), (1.795173989590657638e-06+9.555091708414954341e-09j), (1.795174122339793326e-06+9.555093121581966147e-09j)
 (1.795165409737756985e-06+1.168783463719758130e-08j), (1.795165577141808929e-06+1.168783681713720145e-08j), (1.795165709887831982e-06+1.168783854572468143e-08j)
 (1.795152822793767436e-06+1.429660705838416890e-08j), (1.795152990191943090e-06+1.429660972488080393e-08j), (1.795153122933310638e-06+1.429661183928471732e-08j)
 (1.795133989884861570e-06+1.748764660391543693e-08j), (1.795134157274247139e-06+1.748764986555275497e-08j), (1.795134290008647418e-06+1.748765245187505637e-08j)
 (1.795105811695988957e-06+2.139089499063107351e-08j), (1.795105979072222857e-06+2.139089898021295003e-08j), (1.795106111796199337e-06+2.139090214376102713e-08j)
 (1.795063651114010361e-06+2.616527755400406173e-08j), (1.795063818470567686e-06+2.616528243394604682e-08j), (1.795063951178948171e-06+2.616528630350790752e-08j)
 (1.795000570355945184e-06+3.200515574925095510e-08j), (1.795000737683065361e-06+3.200516171816395450e-08j), (1.795000870368109242e-06+3.200516645122932142e-08j)
 (1.794906189828437255e-06+3.914820591258060848e-08j), (1.794906357111516166e-06+3.914821321330122574e-08j), (1.794906489761647678e-06+3.914821900242878878e-08j)
 (1.794764981373757816e-06+4.788503103133243190e-08j), (1.794765148590951540e-06+4.788503996070572582e-08j), (1.794765281188855000e-06+4.788504704128120293e-08j)
 (1.794553716043412945e-06+5.857087111979498042e-08j), (1.794553883162048880e-06+5.857088204056700613e-08j), (1.794554015681819692e-06+5.857089070023291296e-08j)
 (1.794237648677590249e-06+7.163984181492447317e-08j), (1.794237815648806452e-06+7.163985517015220513e-08j), (1.794237948051707046e-06+7.163986576023598387e-08j)
 (1.793764816546492677e-06+8.762219457010280865e-08j), (1.793764983297227262e-06+8.762221090053305316e-08j), (1.793765115525331173e-06+8.762222384982756404e-08j)
 (1.793057525348300383e-06+1.071651433055645910e-07j), (1.793057691769344123e-06+1.071651632704370028e-07j), (1.793057823736070606e-06+1.071651791016988069e-07j)
 (1.791999647314136617e-06+1.310578170891581645e-07j), (1.791999813242320895e-06+1.310578414908222545e-07j), (1.791999944818306845e-06+1.310578608402946708e-07j)
 (1.790417698987771999e-06+1.602608288484368444e-07j), (1.790417864179468118e-06+1.602608586609520337e-07j), (1.790417995171554870e-06+1.602608823010478480e-07j)
 (1.788052713989469341e-06+1.959407067738517487e-07j), (1.788052878081261414e-06+1.959407431752345615e-07j), (1.788053008201315041e-06+1.959407720401140386e-07j)
 (1.784518570168152817e-06+2.395088533435410789e-07j), (1.784518732618715852e-06+2.395088977502209206e-07j), (1.784518861437552596e-06+2.395089329631264846e-07j)
 (1.779240554053179469e-06+2.926634804297023543e-07j), (1.779240714057908399e-06+2.926635345297263416e-07j), (1.779240840937603817e-06+2.926635774293241883e-07j)
 (1.771365472141327445e-06+3.574305974049280578e-07j), (1.771365628508072313e-06+3.574306631824938983e-07j), (1.771365752503413659e-06+3.574307153423739380e-07j)
 (1.759631644543726406e-06+4.361957197083051866e-07j), (1.759631795514413155e-06+4.361957994452990467e-07j), (1.759631915231516868e-06+4.361958626752277982e-07j)
 (1.742184222798997672e-06+5.317100979505509836e-07j), (1.742184365799211961e-06+5.317101941786296701e-07j), (1.742184479197008583e-06+5.317102704866419362e-07j)
 (1.716320198521161568e-06+6.470418645708480487e-07j), (1.716320329820695869e-06+6.470419799277003760e-07j), (1.716320433941824498e-06+6.470420714062233935e-07j)
 (1.678152419188750455e-06+7.854210780956593954e-07j), (1.678152533467953257e-06+7.854212150083808764e-07j), (1.678152624095215362e-06+7.854213235833449034e-07j)
 (1.622201765844044884e-06+9.498968644232718485e-07j), (1.622201855697578179e-06+9.498970245009255508e-07j), (1.622201926960971696e-06+9.498971514503366511e-07j)
 (1.540977491885906601e-06+1.142689293999660767e-06j), (1.540977547381080673e-06+1.142689476976316461e-06j), (1.540977591408635238e-06+1.142689622092820334e-06j)
 (1.424710619417822479e-06+1.364100194310700428e-06j), (1.424710627989549631e-06+1.364100396381946161e-06j), (1.424710634832634367e-06+1.364100556655176065e-06j)
 (1.261580161806302150e-06+1.610904655265081029e-06j), (1.261580203590288149e-06+1.610904866796705824e-06j), (1.261580256358785872e-06+1.610905034600010137e-06j)
 (1.038977167568878124e-06+1.874389110437648681e-06j), (1.038977268911849436e-06+1.874389313459122655e-06j), (1.038977396837709107e-06+1.874389474570592669e-06j)
 (7.463895764428399942e-07+2.138746490568922209e-06j), (7.463897439332138076e-07+2.138746657316267816e-06j), (7.463899553329188329e-07+2.138746789777780972e-06j)
 (3.799521878234862286e-07+2.381279238969068625e-06j), (3.799524180742133681e-07+2.381279333739422773e-06j), (3.799527086720114696e-07+2.381279409350354558e-06j)
 (-5.276001636467376555e-08+2.576097644618280393e-06j), (-5.275974202455486419e-08+2.576097654508980780e-06j), (-5.275939587023873800e-08+2.576097667833930512e-06j)
 (-5.308676319551239574e-07+2.701537547819557136e-06j), (-5.308673480949532437e-07+2.701537661717148513e-06j), (-5.308669908389220526e-07+2.701537807027694505e-06j)
 (-1.024259067441481769e-06+2.748252933593754274e-06j), (-1.024258815478920770e-06+2.748253151412188259e-06j), (-1.024258503738363925e-06+2.748253426961034949e-06j)
 (-1.502902828441867369e-06+2.722721592283334820e-06j), (-1.502902638207091381e-06+2.722721896094427246e-06j), (-1.502902421462830911e-06+2.722722270377518661e-06j)
 (-1.946124868023656666e-06+2.643300464372256317e-06j), (-1.946124748046476145e-06+2.643300834457220358e-06j), (-1.946124641121068337e-06+2.643301260103028088e-06j)
 (-2.346297426228853552e-06+2.531542897639888389e-06j), (-2.346297387833578077e-06+2.531543323819941399e-06j), (-2.346297347857563364e-06+2.531543772695034361e-06j)
 (-2.705928133762970104e-06+2.404517040355149900e-06j), (-2.705928070959882060e-06+2.404517512636145475e-06j), (-2.705928023304408302e-06+2.404518013005494735e-06j)
 (-3.031603644150662172e-06+2.271899916159160371e-06j), (-3.031603491679927719e-06+2.271900458377009258e-06j), (-3.031603356089747177e-06+2.271901125275132355e-06j)
 (-3.329076988321092385e-06+2.137606289629558429e-06j), (-3.329076569234788689e-06+2.137607074047052378e-06j), (-3.329076316663766443e-06+2.137608016690621899e-06j)
