1.000000000000000000e+02
1.154781984689458199e+02
1.333521432163323936e+02
1.539926526059491891e+02
1.778279410038922776e+02
2.053525026457145941e+02
2.371373705661655151e+02
2.738419634264361093e+02
3.162277660168379612e+02
3.651741272548376855e+02
4.216965034285822753e+02
4.869675251658630941e+02
5.623413251903490391e+02
6.493816315762113618e+02
7.498942093324558300e+02
8.659643233600653502e+02
1.000000000000000000e+03
1.154781984689458113e+03
1.333521432163324107e+03
1.539926526059492062e+03
1.778279410038922833e+03
2.053525026457145941e+03
2.371373705661655094e+03
2.738419634264361321e+03
3.162277660168379498e+03
3.651741272548376855e+03
4.216965034285822185e+03
4.869675251658631169e+03
5.623413251903491073e+03
6.493816315762112936e+03
7.498942093324558300e+03
8.659643233600652820e+03
1.000000000000000000e+04
1.154781984689458113e+04
1.333521432163324062e+04
1.539926526059492062e+04
1.778279410038922651e+04
2.053525026457145941e+04
2.371373705661655185e+04
2.738419634264361230e+04
3.162277660168379225e+04
3.651741272548377310e+04
4.216965034285822185e+04
4.869675251658631169e+04
5.623413251903490891e+04
6.493816315762112936e+04
7.498942093324557936e+04
8.659643233600653184e+04
1.000000000000000000e+05
1.154781984689458186e+05
1.333521432163323916e+05
1.539926526059492026e+05
1.778279410038922797e+05
2.053525026457146159e+05
2.371373705661655404e+05
2.738419634264361230e+05
3.162277660168379080e+05
3.651741272548377165e+05
4.216965034285822767e+05
4.869675251658631023e+05
5.623413251903491328e+05
6.493816315762113081e+05
7.498942093324558809e+05
8.659643233600653475e+05
1.000000000000000000e+06
1.154781984689458273e+06
1.333521432163323974e+06
1.539926526059492026e+06
1.778279410038922913e+06
2.053525026457146043e+06
2.371373705661655404e+06
2.738419634264361113e+06
3.162277660168379545e+06
3.651741272548377048e+06
4.216965034285822883e+06
4.869675251658631489e+06
5.623413251903491095e+06
6.493816315762112848e+06
7.498942093324557878e+06
8.659643233600653708e+06
1.000000000000000000e+07
