1.000000000000000000e+02
4.216965034285822753e+02
1.778279410038922833e+03
7.498942093324558300e+03
3.162277660168379225e+04
1.333521432163323916e+05
5.623413251903491328e+05
2.371373705661655404e+06
1.000000000000000000e+07
