 (2.173849247902770966e-05+1.050036536974110129e-07j), (9.395040612339007132e-07-1.209758725779974588e-08j), (-7.008528899452929284e-07+7.940583534492234792e-09j), (9.395040612339007132e-07-1.209758725779974588e-08j), (1.980288121127244422e-05+1.273227064475556924e-07j), (4.249121622709733759e-07-8.129435746290070438e-09j), (-7.008528899452929284e-07+7.940583534492234792e-09j), (4.249121622709733759e-07-8.129435746290070438e-09j), (2.065474545421119298e-05+1.126179670238261061e-07j)
 (2.173834688250355041e-05+1.284406596214440775e-07j), (9.395279387711124121e-07-1.479773150336788572e-08j), (-7.008681712921293662e-07+9.712900570751489540e-09j), (9.395279387711124121e-07-1.479773150336788572e-08j), (1.980269235994600458e-05+1.557412622014745576e-07j), (4.249289641127932710e-07-9.943894978056242536e-09j), (-7.008681712921293662e-07+9.712900570751489540e-09j), (4.249289641127932710e-07-9.943894978056242536e-09j), (2.065458652662375001e-05+1.377544773691979849e-07j)
 (2.173812903853234916e-05+1.571085096164169511e-07j), (9.395636644131137250e-07-1.810046477402241855e-08j), (-7.008910353029660238e-07+1.188074685085421802e-08j), (9.395636644131137250e-07-1.810046477402241855e-08j), (1.980240979799148784e-05+1.905023954185188446e-07j), (4.249541030543444274e-07-1.216328078675269551e-08j), (-7.008910353029660238e-07+1.188074685085421802e-08j), (4.249541030543444274e-07-1.216328078675269551e-08j), (2.065434873662831924e-05+1.685011197087457554e-07j)
 (2.173780309874833632e-05+1.921743813703380146e-07j), (9.396171166457159925e-07-2.214020423022672208e-08j), (-7.009252441645453844e-07+1.453235374524209695e-08j), (9.396171166457159925e-07-2.214020423022672208e-08j), (1.980198702797422421e-05+2.330212778563256447e-07j), (4.249917155560595241e-07-1.487791453563005727e-08j), (-7.009252441645453844e-07+1.453235374524209695e-08j), (4.249917155560595241e-07-1.487791453563005727e-08j), (2.065399295376022065e-05+2.061096870311539646e-07j)
 (2.173731542975168349e-05+2.350656562258470333e-07j), (9.396970898723737434e-07-2.708129934623530390e-08j), (-7.009764262498572227e-07+1.777560202714551206e-08j), (9.396970898723737434e-07-2.708129934623530390e-08j), (1.980135448511656594e-05+2.850285121906097373e-07j), (4.250479898640213794e-07-1.819822721792349000e-08j), (-7.009764262498572227e-07+1.777560202714551206e-08j), (4.250479898640213794e-07-1.819822721792349000e-08j), (2.065346063442140127e-05+2.521110258098152309e-07j)
 (2.173658579274622977e-05+2.875277339605607895e-07j), (9.398167399146544828e-07-3.312465446663104890e-08j), (-7.010530012638985423e-07+2.174237085764966737e-08j), (9.398167399146544828e-07-3.312465446663104890e-08j), (1.980040809831428705e-05+3.486401687062169534e-07j), (4.251321830970346917e-07-2.225920596229581115e-08j), (-7.010530012638985423e-07+2.174237085764966737e-08j), (4.251321830970346917e-07-2.225920596229581115e-08j), (2.065266419433443146e-05+3.083770275705435273e-07j)
 (2.173549415264536166e-05+3.516945327487693665e-07j), (9.399957449867212994e-07-4.051578100035316308e-08j), (-7.011675633378229167e-07+2.659382688615822021e-08j), (9.399957449867212994e-07-4.051578100035316308e-08j), (1.979899218444732245e-05+4.264431479204181675e-07j), (4.252581417087484830e-07-2.722579810435716584e-08j), (-7.011675633378229167e-07+2.659382688615822021e-08j), (4.252581417087484830e-07-2.722579810435716584e-08j), (2.065147261082395631e-05+3.771962125216590442e-07j)
 (2.173386095581303083e-05+4.301743237203535103e-07j), (9.402635349170716516e-07-4.955455811458508923e-08j), (-7.013389479085692530e-07+3.252683794129098705e-08j), (9.402635349170716516e-07-4.955455811458508923e-08j), (1.979687387600279503e-05+5.215990356738644782e-07j), (4.254465734585740531e-07-3.329945762078007356e-08j), (-7.013389479085692530e-07+3.252683794129098705e-08j), (4.254465734585740531e-07-3.329945762078007356e-08j), (2.064968989690636213e-05+4.613657360268382376e-07j)
 (2.173141765319837806e-05+5.261539901703925402e-07j), (9.406641136409156302e-07-6.060700975650646073e-08j), (-7.015953185420973199e-07+3.978171598566638334e-08j), (9.406641136409156302e-07-6.060700975650646073e-08j), (1.979370490747060898e-05+6.379701134845035613e-07j), (4.257284401072020716e-07-4.072603604188805077e-08j), (-7.015953185420973199e-07+3.978171598566638334e-08j), (4.257284401072020716e-07-4.072603604188805077e-08j), (2.064702293030633605e-05+5.643031124006448933e-07j)
 (2.172776266821518982e-05+6.435252159728241685e-07j), (9.412632542473925928e-07-7.411941386120336456e-08j), (-7.019787727664310743e-07+4.865150143893921073e-08j), (9.412632542473925928e-07-7.411941386120336456e-08j), (1.978896454771254530e-05+7.802716202537243106e-07j), (4.261500186858245781e-07-4.980522144808356835e-08j), (-7.019787727664310743e-07+4.865150143893921073e-08j), (4.261500186858245781e-07-4.980522144808356835e-08j), (2.064303340051977542e-05+6.901813788616037927e-07j)
 (2.172229567580457292e-05+7.870363880473816585e-07j), (9.421592185637142266e-07-9.063501967411802019e-08j), (-7.025522049149306870e-07+5.949297868746639417e-08j), (9.421592185637142266e-07-9.063501967411802019e-08j), (1.978187445687792334e-05+9.542545752761922292e-07j), (4.267804408199067389e-07-6.090169522060020568e-08j), (-7.025522049149306870e-07+5.949297868746639417e-08j), (4.267804408199067389e-07-6.090169522060020568e-08j), (2.063706609463048324e-05+8.440916936379126195e-07j)
 (2.171411962935607923e-05+9.624739287010338717e-07j), (9.434986936729351403e-07-1.108135102903383153e-07j), (-7.034095107567289577e-07+7.273952857699666979e-08j), (9.434986936729351403e-07-1.108135102903383153e-07j), (1.977127183644511902e-05+1.166923160467686222e-06j), (4.277228984611080061e-07-7.445807006538384292e-08j), (-7.034095107567289577e-07+7.273952857699666979e-08j), (4.277228984611080061e-07-7.445807006538384292e-08j), (2.062814200794647158e-05+1.032237234789593958e-06j)
 (2.170189497589827991e-05+1.176875943741970357e-06j), (9.455004080738307670e-07-1.354530159483988791e-07j), (-7.046907137171240183e-07+8.891571882645123416e-08j), (9.455004080738307670e-07-1.354530159483988791e-07j), (1.975542084647870174e-05+1.426789241738737965e-06j), (4.291312433284194901e-07-9.100942684756898809e-08j), (-7.046907137171240183e-07+8.891571882645123416e-08j), (4.291312433284194901e-07-9.100942684756898809e-08j), (2.061479933216805820e-05+1.262161279905148938e-06j)
 (2.168362332534494487e-05+1.438778715437751571e-06j), (9.484899580470834893e-07-1.655137899637470576e-07j), (-7.066042804047603075e-07+1.086531007870575939e-07j), (9.484899580470834893e-07-1.655137899637470576e-07j), (1.973173314895102136e-05+1.744163015211068911e-06j), (4.312344519222191686e-07-1.111987602246127211e-07j), (-7.066042804047603075e-07+1.086531007870575939e-07j), (4.312344519222191686e-07-1.111987602246127211e-07j), (2.059485758745921674e-05+1.543009646729029754e-06j)
