2.173878588546485980e-05,9.394559426248385430e-07,-7.008220946253628606e-07
9.394559426248385430e-07,1.980326178582892207e-05,4.248783027085664182e-07
-7.008220946253628606e-07,4.248783027085664182e-07,2.065506572566117179e-05
