 (-1.533763743424425250e-06+4.758082060017037684e-05j), (-1.531925075416136390e-06+8.168011983279198167e-05j), (-8.616571527731472623e-07+8.172722484625736129e-05j)
 (-2.430333722797793208e-06+5.988908089731791287e-05j), (-2.427420782989543744e-06+1.028077427982831212e-04j), (-1.365364667678728911e-06+1.028670055550586675e-04j)
 (-3.850518871260767748e-06+7.537270632196113379e-05j), (-3.845905249425515236e-06+1.293845339347344723e-04j), (-2.163279591335153869e-06+1.294590636188347910e-04j)
 (-6.099397236700617508e-06+9.484240394022753725e-05j), (-6.092093059742823329e-06+1.628002633988303075e-04j), (-3.426866504809619718e-06+1.628939357820510239e-04j)
 (-9.658706028249467940e-06+1.193074278892514167e-04j), (-9.647149739834890350e-06+2.047836011868064401e-04j), (-5.426951263591836964e-06+2.049012191749168313e-04j)
 (-1.528749803651007120e-05+1.500157963309063603e-04j), (-1.526923288320969086e-05+2.574692572989299624e-04j), (-8.590444171969779228e-06+2.576167160274502304e-04j)
 (-2.417769078822139305e-05+1.884940392870471549e-04j), (-2.414886814285007802e-05+3.234625037814159443e-04j), (-1.358816212695658207e-05+3.236469261717390988e-04j)
 (-3.819076320088980709e-05+2.365760701407715338e-04j), (-3.814539481535995198e-05+4.058815738633887466e-04j), (-2.146887800772910809e-05+4.061113419052020824e-04j)
 (-6.020884688405816457e-05+2.963989817130172110e-04j), (-6.013771550966905485e-05+5.083368997799011602e-04j), (-3.385917963142473416e-05+5.086214306447812365e-04j)
 (-9.463326919451434951e-05+3.703219838026887358e-04j), (-9.452243011707018910e-05+6.347671920524223079e-04j), (-5.324980327332656929e-05+6.351161754024035617e-04j)
 (-1.480387448309430920e-04+4.606885227353810816e-04j), (-1.478676784828466867e-04+7.889883276278878343e-04j), (-8.337764762541726761e-05+7.894099360275114987e-04j)
 (-2.299036426733408933e-04+5.693001329788249061e-04j), (-2.296434891277659832e-04+9.737235850933318717e-04j), (-1.296679932468603326e-04+9.742209305982588597e-04j)
 (-3.531201875844156728e-04+6.964231253026915590e-04j), (-3.527333125323811451e-04+1.188814922170226308e-03j), (-1.995860790480125438e-04+1.189379975254654769e-03j)
 (-5.335800205114239097e-04+8.391820944133596746e-04j), (-5.330235105800779820e-04+1.428413536870805963e-03j), (-3.025188210137855411e-04+1.429018470644188550e-03j)
 (-7.876266651668945842e-04+9.894863739612893769e-04j), (-7.868634917904344982e-04+1.677536234911805590e-03j), (-4.484964532537272447e-04+1.678124806063321798e-03j)
 (-1.126178599574896924e-03+1.132408496181210814e-03j), (-1.125198410410215141e-03+1.909780754426858903e-03j), (-6.449728259633973450e-04+1.910267327576189262e-03j)
 (-1.546132896547495507e-03+1.247005779929757745e-03j), (-1.544975768117613649e-03+2.089680707271878227e-03j), (-8.917452510826643112e-04+2.089968357920676378e-03j)
 (-2.023705330908574188e-03+1.311582605562853273e-03j), (-2.022469125246480984e-03+2.182539908992131832e-03j), (-1.176402391601375245e-03+2.182594632598509974e-03j)
 (-2.516916384420079221e-03+1.312415148937801481e-03j), (-2.515730211427876818e-03+2.168750273421292223e-03j), (-1.474693737765370291e-03+2.169032831623737313e-03j)
 (-2.979195951474238394e-03+1.250439030382229609e-03j), (-2.978171927271105763e-03+2.053850350764864930e-03j), (-1.757949810864726462e-03+2.054360252411676063e-03j)
 (-3.375679521525691909e-03+1.140448785088006610e-03j), (-3.374879631483189858e-03+1.864427955153030768e-03j), (-2.003343114345781852e-03+1.865074081866821684e-03j)
 (-3.691288951885242538e-03+1.003744457826362532e-03j), (-3.690724120649261676e-03+1.635499103665177031e-03j), (-2.199953334963704495e-03+1.636186916070296636e-03j)
 (-3.928295520246774530e-03+8.601540235502882570e-04j), (-3.927940292176634873e-03+1.398329762925510332e-03j), (-2.348108426461001288e-03+1.398982214026959353e-03j)
 (-4.098866955314116496e-03+7.237354966582646267e-04j), (-4.098673237126647904e-03+1.174568213786601886e-03j), (-2.454915529501070816e-03+1.175135805009212830e-03j)
 (-4.218232091010244190e-03+6.023041825719357718e-04j), (-4.218139693573979589e-03+9.760680515311190731e-04j), (-2.529765735380316329e-03+9.765328191821406401e-04j)
 (-4.300623021879978677e-03+4.989157230875061614e-04j), (-4.300554334396341181e-03+8.073564137713503666e-04j), (-2.581548103220017085e-03+8.077230151506228266e-04j)
 (-4.357630072913182794e-03+4.136838626054651150e-04j), (-4.357542555491397511e-03+6.684375079926030850e-04j), (-2.617520508981390371e-03+6.687179060650374389e-04j)
 (-4.398054336987846681e-03+3.451988955431993414e-04j), (-4.397957487511006472e-03+5.569565873007989746e-04j), (-2.643179944956418510e-03+5.571610487598900336e-04j)
 (-4.428418841387964447e-03+2.914069163065540922e-04j), (-4.428324211485219937e-03+4.695500722711197007e-04j), (-2.662566993757168460e-03+4.696844138149888922e-04j)
 (-4.453555856165258148e-03+2.500343709876265766e-04j), (-4.453470271074333291e-03+4.025001592838318640e-04j), (-2.678656977011001795e-03+4.025703306932137417e-04j)
 (-4.477042254671480606e-03+2.187140421210147722e-04j), (-4.476970327864311476e-03+3.519257519025963945e-04j), (-2.693641405439371403e-03+3.519510600477100551e-04j)
 (-4.501350176886776376e-03+1.949968554189103899e-04j), (-4.501286427752442150e-03+3.137916361481164480e-04j), (-2.709022455839571984e-03+3.138209102445758134e-04j)
 (-4.527730731259589116e-03+1.764204543724075323e-04j), (-4.527661488774508379e-03+2.840529841330430945e-04j), (-2.725554899457420695e-03+2.840897998463293704e-04j)
 (-4.556050125578198738e-03+1.607436271683693511e-04j), (-4.555971254491079925e-03+2.589917918074498217e-04j), (-2.743169790690221793e-03+2.590227189906843465e-04j)
 (-4.584952835017464673e-03+1.463200662191704144e-04j), (-4.584868689493998978e-03+2.358672382508264129e-04j), (-2.761078235579558175e-03+2.358849997685718105e-04j)
 (-4.612555007516386772e-03+1.323900209872827646e-04j), (-4.612470133008144887e-03+2.134372138069859197e-04j), (-2.778176729203117416e-03+2.134468890357500497e-04j)
 (-4.637392115304492246e-03+1.190152075078013588e-04j), (-4.637307856275752795e-03+1.918505907112008212e-04j), (-2.793600806370917337e-03+1.918716685994561609e-04j)
 (-4.658999198251348971e-03+1.066493075889734447e-04j), (-4.658914084224615240e-03+1.719292998263209160e-04j), (-2.807067471311124572e-03+1.719646989923346713e-04j)
 (-4.677804855706821190e-03+9.565563207305107613e-05j), (-4.677717318113196882e-03+1.543254764780755252e-04j), (-2.818812393610840936e-03+1.543764496752502563e-04j)
 (-4.694588188605561263e-03+8.607631466237965581e-05j), (-4.694498782399616522e-03+1.391235946485563371e-04j), (-2.829266222645858767e-03+1.391935400217023707e-04j)
 (-4.709957269269956885e-03+7.770602939236032200e-05j), (-4.709867331321917344e-03+1.259446372809695173e-04j), (-2.838753949840588844e-03+1.260360361336112373e-04j)
 (-4.724153109984443460e-03+7.030968738819689363e-05j), (-4.724059103865309653e-03+1.143123114806457593e-04j), (-2.847402769006622016e-03+1.144221408317132852e-04j)
 (-4.737194087598963800e-03+6.377069247997354444e-05j), (-4.737084582006520148e-03+1.039441359916606472e-04j), (-2.855247379971888148e-03+1.040623094286327079e-04j)
 (-4.749131351829024433e-03+5.807290586104672580e-05j), (-4.748995332003643106e-03+9.477277465048044658e-05j), (-2.862373366689446256e-03+9.488465409032745517e-05j)
 (-4.760176477701819585e-03+5.318963432816198637e-05j), (-4.760011702703334513e-03+8.677013137199459281e-05j), (-2.868961509822812173e-03+8.686076628698879672e-05j)
 (-4.770641258273203983e-03+4.899943234142882140e-05j), (-4.770454146329130597e-03+7.977187627505810880e-05j), (-2.875230472088075983e-03+7.982978081931588578e-05j)
 (-4.780775379168984533e-03+4.527473459046236636e-05j), (-4.780577801908203299e-03+7.342224982837516672e-05j), (-2.881347331848607869e-03+7.344593069789489030e-05j)
 (-4.790617714861280900e-03+4.173097989348078493e-05j), (-4.790424125054172470e-03+6.724279869852266116e-05j), (-2.887356969741329982e-03+6.727984144657978959e-05j)
 (-4.799953573787454214e-03+3.811179073098257172e-05j), (-4.799778272856890932e-03+6.086113711769302605e-05j), (-2.893158596659374093e-03+6.093454749410495295e-05j)
 (-4.808411243423968764e-03+3.427289443897317019e-05j), (-4.808264602410130921e-03+5.413365097368981401e-05j), (-2.898544217310028773e-03+5.423472703858015338e-05j)
 (-4.815639096120662675e-03+3.022242449738176445e-05j), (-4.815522685581974036e-03+4.717281162475190509e-05j), (-2.903283540158601433e-03+4.728600782028816662e-05j)
 (-4.821452941027870587e-03+2.609808382212593349e-05j), (-4.821357451193209603e-03+4.027101594363717232e-05j), (-2.907213568514274791e-03+4.037995210836189226e-05j)
 (-4.825876571786910998e-03+2.209620806873817601e-05j), (-4.825788698358315747e-03+3.375505156712814246e-05j), (-2.910289383485567885e-03+3.384790812571890703e-05j)
 (-4.829086851359974501e-03+1.839467189081077033e-05j), (-4.828999710605433489e-03+2.787208458899891180e-05j), (-2.912577267741745402e-03+2.794417519149219173e-05j)
 (-4.831329601666418602e-03+1.510815673742346366e-05j), (-4.831242906422819096e-03+2.274936026753689798e-05j), (-2.914209509724337462e-03+2.280201988415706796e-05j)
 (-4.832851323447037370e-03+1.228250766584075378e-05j), (-4.832766427943999306e-03+1.840962823283592731e-05j), (-2.915336220516583435e-03+1.844719202550948814e-05j)
 (-4.833861569425822527e-03+9.911048977206574984e-06j), (-4.833779089573800487e-03+1.480664363959574648e-05j), (-2.916094342278662162e-03+1.483369253905301081e-05j)
 (-4.834521664722922149e-03+7.955428646760697459e-06j), (-4.834441390914064225e-03+1.185820738079061580e-05j), (-2.916594648399790241e-03+1.187823602134027617e-05j)
 (-4.834948103588592068e-03+6.362659073052373065e-06j), (-4.834869484132217274e-03+9.469608202294424245e-06j), (-2.916920123606572390e-03+9.484863583335581913e-06j)
 (-4.835221427061923809e-03+5.076491563458514614e-06j), (-4.835143911718433468e-03+7.547778069648931353e-06j), (-2.917129715052465232e-03+7.559629175716507779e-06j)
 (-4.835395678261528683e-03+4.043884699330273416e-06j), (-4.835318842391055257e-03+6.008538348907987905e-06j), (-2.917263737637290459e-03+6.017849448116546671e-06j)
 (-4.835506377050800136e-03+3.218004237167394840e-06j), (-4.835429930699288066e-03+4.779393297832846912e-06j), (-2.917349034887445867e-03+4.786749476164557918e-06j)
 (-4.835576540737154122e-03+2.559099762297652429e-06j), (-4.835500300121137532e-03+3.799756619959879226e-06j), (-2.917403153371800339e-03+3.805584897896938637e-06j)
 (-4.835620948912471712e-03+2.034250802846917955e-06j), (-4.835544802640338521e-03+3.019939387368918770e-06j), (-2.917437420933625784e-03+3.024562749344974171e-06j)
 (-4.835649031389921935e-03+1.616609973620973806e-06j), (-4.835572915529291055e-03+2.399669949273703682e-06j), (-2.917459090994996545e-03+2.403339720122914238e-06j)
 (-4.835666781274109392e-03+1.284494201184550243e-06j), (-4.835590661114539703e-03+1.906550808989127332e-06j), (-2.917472783386111570e-03+1.909464492261658684e-06j)
 (-4.835677997695750699e-03+1.020498332808431641e-06j), (-4.835601856271066340e-03+1.514640627122144653e-06j), (-2.917481430498135384e-03+1.516954554288778033e-06j)
 (-4.835685085320617915e-03+8.107050991395658247e-07j), (-4.835608915465237391e-03+1.203228906613257158e-06j), (-2.917486889569371675e-03+1.205066409400658999e-06j)
 (-4.835689564373525130e-03+6.440133133468538591e-07j), (-4.835613364871749024e-03+9.558124524042819249e-07j), (-2.917490335251454216e-03+9.572719111218941741e-07j)
 (-4.835692395672092254e-03+5.115817018072837113e-07j), (-4.835616168029474062e-03+7.592558005742604343e-07j), (-2.917492509824512296e-03+7.604148479813782202e-07j)
 (-4.835694186038809982e-03+4.063756907612639784e-07j), (-4.835617933289683770e-03+6.031119170626087821e-07j), (-2.917493882084583497e-03+6.040324945753151380e-07j)
 (-4.835695318710840802e-03+3.228016497180281402e-07j), (-4.835619044174054373e-03+4.790756736222985358e-07j), (-2.917494748001038789e-03+4.798067946884552738e-07j)
 (-4.835696035724766466e-03+2.564134535439209200e-07j), (-4.835619742777268713e-03+3.805468066760661336e-07j), (-2.917495294388680518e-03+3.811274573254128122e-07j)
 (-4.835696490010307075e-03+2.036779440707654614e-07j), (-4.835620181724563892e-03+3.022808456235735051e-07j), (-2.917495639148651523e-03+3.027420097178595806e-07j)
 (-4.835696778110043850e-03+1.617878925048482575e-07j), (-4.835620457188737932e-03+2.401111030169735625e-07j), (-2.917495856682370860e-03+2.404773547333915431e-07j)
 (-4.835696961078815061e-03+1.285130676260700685e-07j), (-4.835620629846421221e-03+1.907275215841876604e-07j), (-2.917495993938988390e-03+1.910183926378339836e-07j)
 (-4.835697077457352944e-03+1.020817471454153830e-07j), (-4.835620737854352813e-03+1.515005280141188047e-07j), (-2.917496080542833579e-03+1.517314948480920718e-07j)
 (-4.835697151645276977e-03+8.108650923181709775e-08j), (-4.835620805287558534e-03+1.203413345233079126e-07j), (-2.917496135186696364e-03+1.205247055900033050e-07j)
 (-4.835697199044509086e-03+6.440935162991666519e-08j), (-4.835620847228733893e-03+9.559063666144372906e-08j), (-2.917496169664790355e-03+9.573621315266173691e-08j)
 (-4.835697229385047327e-03+5.116219119814593740e-08j), (-4.835620873206701066e-03+7.593041150181316943e-08j), (-2.917496191418936582e-03+7.604599413422040032e-08j)
 (-4.835697248901180828e-03+4.063958553672860310e-08j), (-4.835620889219878829e-03+6.031373198314702276e-08j), (-2.917496205144942591e-03+6.040548927666681257e-08j)
