8.565265098949923537e-20,3.201231740817290260e-20,1.225483608616772101e-19,3.201231740817290260e-20,1.219947071994261465e-19,1.011089485542424235e-19,1.225483608616772101e-19,1.011089485542424235e-19,1.650305308368196179e-19
7.970355188471639209e-20,1.744118672097653954e-19,3.624400408890352109e-19,1.744118672097653954e-19,2.622135814243411431e-19,3.005075058022421208e-19,3.624400408890352109e-19,3.005075058022421208e-19,3.253400760217599135e-19
1.297637674512207179e-19,1.191809102453650497e-18,1.858797659225080011e-18,1.191809102453650497e-18,1.344746763989100925e-18,1.225211232548329228e-18,1.858797659225080011e-18,1.225211232548329228e-18,1.343392070476815331e-18
1.511970435619425910e-19,1.907691054721103567e-18,2.919583868752209137e-18,1.907691054721103567e-18,2.097291558344487577e-18,1.897121344350187593e-18,2.919583868752209137e-18,1.897121344350187593e-18,2.053796151293443067e-18
2.344164767675615036e-19,2.447917061037571039e-18,3.841698769592153654e-18,2.447917061037571039e-18,2.730163381798330374e-18,2.585681420303772650e-18,3.841698769592153654e-18,2.585681420303772650e-18,2.746236311550543658e-18
3.004350261730212108e-19,2.801649465726518840e-18,4.349775146105503368e-18,2.801649465726518840e-18,3.154553194842222135e-18,2.834439743409961117e-18,4.349775146105503368e-18,2.834439743409961117e-18,3.114328833159485909e-18
3.244900498873645595e-19,2.890355996586534875e-18,4.533827766702987622e-18,2.890355996586534875e-18,3.271136128757321529e-18,2.999595534548985418e-18,4.533827766702987622e-18,2.999595534548985418e-18,3.262753423545689984e-18
2.183196025692932164e-19,2.918197951359292853e-18,4.493839113929333561e-18,2.918197951359292853e-18,3.191571761034401790e-18,2.972244021920832897e-18,4.493839113929333561e-18,2.972244021920832897e-18,3.157188951390839780e-18
2.179199656490183928e-19,2.831489103380015835e-18,4.367943151706425666e-18,2.831489103380015835e-18,3.102753416316612256e-18,2.894021902304058735e-18,4.367943151706425666e-18,2.894021902304058735e-18,3.075872889090912644e-18
2.456944516061909011e-19,2.554514742225939759e-18,4.016515401290444591e-18,2.554514742225939759e-18,2.849769280424012431e-18,2.713725495212936962e-18,4.016515401290444591e-18,2.713725495212936962e-18,2.876043152168766977e-18
2.215954161019203515e-19,2.302612384968548591e-18,3.555429613547790339e-18,2.302612384968548591e-18,2.566421005980559662e-18,2.313554141229888310e-18,3.555429613547790339e-18,2.313554141229888310e-18,2.527746847356554810e-18
1.517398094148667333e-19,1.633962584022654443e-18,2.539075950116664541e-18,1.633962584022654443e-18,1.814927305296830687e-18,1.679681781503582855e-18,2.539075950116664541e-18,1.679681781503582855e-18,1.811754758473676140e-18
1.008462520642293996e-19,6.553252735515819458e-19,1.124845958157379742e-18,6.553252735515819458e-19,7.724432695382051089e-19,8.501237009273932883e-19,1.124845958157379742e-18,8.501237009273932883e-19,8.619879778103108052e-19
8.269264413746744105e-20,3.853355631183015523e-20,1.517984262617594221e-19,3.853355631183015523e-20,1.236539445213351771e-19,1.456190627332389326e-19,1.517984262617594221e-19,1.456190627332389326e-19,1.867568306306743647e-19
1.528848361830019216e-19,6.485839381391599144e-19,1.126418330940773679e-18,6.485839381391599144e-19,8.180459268747532264e-19,8.150786824291368167e-19,1.126418330940773679e-18,8.150786824291368167e-19,8.930133777115934254e-19
5.926276017804811316e-19,6.672981406464281396e-18,1.024191163673549551e-17,6.672981406464281396e-18,7.385964991265620325e-18,6.628753185294902808e-18,1.024191163673549551e-17,6.628753185294902808e-18,7.212831780213093949e-18
2.182453533191950935e-18,2.583911141256004075e-17,3.964841896696603130e-17,2.583911141256004075e-17,2.848210985682786412e-17,2.575581299906907126e-17,3.964841896696603130e-17,2.575581299906907126e-17,2.782331642819649463e-17
5.671363472407540479e-18,6.760002220301398500e-17,1.035275950497538193e-16,6.760002220301398500e-17,7.446319223488694673e-17,6.701017418061946786e-17,1.035275950497538193e-16,6.701017418061946786e-17,7.254821535501382576e-17
9.413166267435160312e-18,1.104285648719668040e-16,1.690558539844962375e-16,1.104285648719668040e-16,1.217828321949740495e-16,1.091860766436626659e-16,1.690558539844962375e-16,1.091860766436626659e-16,1.185133925997118039e-16
