 (7.501964814997208325e-10+2.480480839533018280e-15j), (7.503819584569233037e-10+3.411636073713492772e-15j), (7.506560287836888812e-10+3.413775436885105466e-15j)
 (7.501964813616971653e-10+1.394876295583579275e-14j), (7.503819583629351134e-10+1.918502631511720101e-14j), (7.506560286457293205e-10+1.919706258299126107e-14j)
 (7.501964769970588108e-10+7.843965726941282083e-14j), (7.503819553907564721e-10+1.078853286497890349e-13j), (7.506560242831232454e-10+1.079530145866632809e-13j)
 (7.501963389753508882e-10+4.410985841472840530e-13j), (7.503818614022514237e-10+6.066837489348569733e-13j), (7.506558863257778326e-10+6.070643753402057357e-13j)
 (7.501919743519290954e-10+2.480475385945589205e-12j), (7.503788892367414916e-10+3.411626771880236450e-12j), (7.506515237443088710e-10+3.413767232052299077e-12j)
 (7.500539586427943842e-10+1.394798466132824572e-11j), (7.502849117425166257e-10+1.918380269045020291e-11j), (7.505135776826136543e-10+1.919584659637750680e-11j)
 (7.456994057070675316e-10+7.830158490998353772e-11j), (7.461618267208061608e-10+1.076683446120866685e-10j), (7.473199310492769098e-10+1.077373537691627699e-10j)
 (6.176629342629101716e-10+4.180988545020108538e-10j), (6.182637605900205818e-10+5.708765843935501398e-10j), (6.593977484261982299e-10+5.714728851363373787e-10j)
 (-6.949908138274850342e-10+1.088861640019273481e-09j), (-6.903413649457948516e-10+1.412852715078073580e-09j), (-3.077558230473895954e-10+1.416918905007382056e-09j)
 (-2.463227744936637311e-09+9.682237804094896388e-10j), (-2.461846392643790399e-09+1.204762843213612107e-09j), (-1.725180663833682778e-09+1.211316688261380969e-09j)
 (-3.453425114265547150e-09+4.501799291496260588e-10j), (-3.447850187345960046e-09+5.915767301766206902e-10j), (-2.509254073355604493e-09+5.970103543912946602e-10j)
 (-3.798317391586131983e-09+1.315240953878410209e-10j), (-3.781537194834730314e-09+1.960536716944734326e-10j), (-2.729323909117455865e-09+2.041569140845305285e-10j)
 (-3.853453496719850482e-09+2.579769531095840630e-11j), (-3.831815963592211208e-09+3.947840652092678739e-11j), (-2.757235421579933738e-09+4.149665979681699254e-11j)
