7.503818724569632043e-10,-7.580860736097117133e-16,4.778348355508146657e-15
-7.580860736097117133e-16,7.505058194165756771e-10,2.155111872889342558e-13
4.778348355508146657e-15,2.155111872889342558e-13,7.503467768788769700e-10
