 (1.795185982574933095e-06+5.220786421385680034e-09j), (6.282579644501855801e-14+3.654231203508909119e-16j), (2.593030071255285564e-14+1.508076482805577830e-16j), (6.282579644501855801e-14+3.654231203508909119e-16j), (1.795185760420989769e-06+5.220785129266944827e-09j), (7.521467078302870578e-14+4.375058119241444057e-16j), (2.593030071255285564e-14+1.508076482805577830e-16j), (7.521467078302870578e-14+4.375058119241444057e-16j), (1.795185865918912645e-06+5.220785742825317860e-09j)
 (1.795116759075697104e-06+2.000153531962089136e-08j), (6.281368354716322510e-14+1.399931174864089557e-15j), (2.592530094886912220e-14+5.777421815046394667e-16j), (6.281368354716322510e-14+1.399931174864089557e-15j), (1.795116536964585693e-06+2.000153036953092975e-08j), (7.520016900036625742e-14+1.676079016647443498e-15j), (2.592530094886912220e-14+5.777421815046394667e-16j), (7.520016900036625742e-14+1.676079016647443498e-15j), (1.795116642442166860e-06+2.000153272006484498e-08j)
 (1.794100930871066756e-06+7.661427287759498889e-08j), (6.263597412860344097e-14+5.359289900174317334e-15j), (2.585194897075004513e-14+2.211746058416685182e-15j), (6.263597412860344097e-14+5.359289900174317334e-15j), (1.794100709388345795e-06+7.661425392740224397e-08j), (7.498741203137118369e-14+6.416453301774042235e-15j), (2.585194897075004513e-14+2.211746058416685182e-15j), (7.498741203137118369e-14+6.416453301774042235e-15j), (1.794100814567493327e-06+7.661426292583420688e-08j)
 (1.779240810954972119e-06+2.926635672853814376e-07j), (6.004547431960577255e-14+2.030274841303344303e-14j), (2.478271979842979658e-14+8.378998347652859725e-15j), (6.004547431960577255e-14+2.030274841303344303e-14j), (1.779240598632464614e-06+2.926634954959115331e-07j), (7.188603180591102784e-14+2.430761855197349709e-14j), (2.478271979842979658e-14+8.378998347652859725e-15j), (7.188603180591102784e-14+2.430761855197349709e-14j), (1.779240699461253893e-06+2.926635295846334343e-07j)
 (1.571416023864193303e-06+1.075205586652442831e-06j), (2.560626353118996181e-14+6.588104367859921719e-14j), (1.057141396829257251e-14+2.720691117439022625e-14j), (2.560626353118996181e-14+6.588104367859921719e-14j), (1.571415933328843167e-06+1.075205353709490608e-06j), (3.065597998947351268e-14+7.887720316153405610e-14j), (1.057141396829257251e-14+2.720691117439022625e-14j), (3.065597998947351268e-14+7.887720316153405610e-14j), (1.571415976316951086e-06+1.075205464306312962e-06j)
 (-2.084567371076414472e-07+2.626398385361979455e-06j), (-1.335508970183829635e-13-2.032306496174181359e-14j), (-5.475309504752736589e-14-6.728303749285498119e-15j), (-1.335508970183829635e-13-2.032306496174181359e-14j), (-2.084562647462899740e-07+2.626398459788772732e-06j), (-1.595714373448437751e-13-2.378465411488574109e-14j), (-5.475309504752736589e-14-6.728303749285498119e-15j), (-1.595714373448437751e-13-2.378465411488574109e-14j), (-2.084564888100969314e-07+2.626398424132979686e-06j)
 (-3.031603365610772740e-06+2.271898782672459282e-06j), (4.639820184512288020e-14-2.427289491786732821e-13j), (-1.933797515125638051e-14-2.426976482175995980e-14j), (4.639820184512288020e-14-2.427289491786732821e-13j), (-3.031603628729455397e-06+2.271899675152858101e-06j), (2.957044794453639068e-14-2.509327885166472969e-13j), (-1.933797515125638051e-14-2.426976482175995980e-14j), (2.957044794453639068e-14-2.509327885166472969e-13j), (-3.031603497418673346e-06+2.271899317418891004e-06j)
 (-4.588821531521365164e-06+1.413906392890871377e-06j), (7.415465446528424251e-13-7.619888645248563425e-14j), (-4.122023696142584935e-13-5.211554542524681506e-14j), (7.415465446528424251e-13-7.619888645248563425e-14j), (-4.588821633029523360e-06+1.413905689832733885e-06j), (6.373825548797396893e-13-1.295862175977443481e-12j), (-4.122023696142584935e-13-5.211554542524681506e-14j), (6.373825548797396893e-13-1.295862175977443481e-12j), (-4.588822989076457716e-06+1.413908912566058417e-06j)
 (-5.411677620171144621e-06+7.934731765172808013e-07j), (-2.034955948882759831e-11+9.736495548455776398e-12j), (-5.301232410853533139e-12+5.429383340673380619e-12j), (-2.034955948882759831e-11+9.736495548455776398e-12j), (-5.411654207603792835e-06+7.934774225183723590e-07j), (3.829857161280290661e-12+1.038319318194800667e-11j), (-5.301232410853533139e-12+5.429383340673380619e-12j), (3.829857161280290661e-12+1.038319318194800667e-11j), (-5.411718424182364628e-06+7.934827099419370221e-07j)
 (-5.833291026292233111e-06+4.281377489770655851e-07j), (-3.668684216278408853e-11-1.073945198816538629e-10j), (-2.583891982028895501e-11-4.216879627701132730e-11j), (-3.668684216278408853e-11-1.073945198816538629e-10j), (-5.833339253600364775e-06+4.282368315462959317e-07j), (-6.492273692604138438e-11+4.202872496063484293e-12j), (-2.583891982028895501e-11-4.216879627701132730e-11j), (-6.492273692604138438e-11+4.202872496063484293e-12j), (-5.833319922561185341e-06+4.279643222035004431e-07j)
 (-6.067740877448398379e-06+2.392556290238105852e-07j), (3.742033755855317398e-10-4.615699905357442512e-11j), (2.000982598110747039e-10-9.466278515416316085e-11j), (3.742033755855317398e-10-4.615699905357442512e-11j), (-6.067956665155263680e-06+2.393513921469944711e-07j), (1.000851570142919260e-10-9.055194447209174821e-11j), (2.000982598110747039e-10-9.466278515416316085e-11j), (1.000851570142919260e-10-9.055194447209174821e-11j), (-6.067205229070959684e-06+2.392067309744568574e-07j)
 (-6.225866339381639109e-06+1.191662170937930331e-07j), (2.099997928882829788e-10+2.399155381753160516e-10j), (5.889444077731908977e-11+8.255209577928475114e-11j), (2.099997928882829788e-10+2.399155381753160516e-10j), (-6.226093215900657800e-06+1.191323973766999122e-07j), (3.164981990708977989e-10+1.776535025598427345e-10j), (5.889444077731908977e-11+8.255209577928475114e-11j), (3.164981990708977989e-10+1.776535025598427345e-10j), (-6.225165140286324549e-06+1.194455940004251635e-07j)
 (-6.277283894373391859e-06+3.843971144624667155e-08j), (1.128989357778267407e-11+8.574163901290299852e-11j), (-1.512054435385491792e-11-5.797740503559080071e-12j), (1.128989357778267407e-11+8.574163901290299852e-11j), (-6.277311634431107243e-06+3.840728391649290665e-08j), (4.119372818225833515e-11+1.186159845377541567e-10j), (-1.512054435385491792e-11-5.797740503559080071e-12j), (4.119372818225833515e-11+1.186159845377541567e-10j), (-6.277114746951020987e-06+3.872510214105409095e-08j)
