3.123788895550740939e-06,0.000000000000000000e+00,0.000000000000000000e+00
5.150799537410901540e-12,3.123796524758971746e-06,0.000000000000000000e+00
2.387940961370983778e-11,1.015754438404986850e-11,6.045058279835878269e-06
