7.909449170427858616e-21,1.614211292694016375e-20,3.225809507120030010e-20,1.614211292694016375e-20,2.452507023086357965e-20,1.237063349088125955e-20,3.225809507120030010e-20,1.237063349088125955e-20,2.116518380713529230e-20
7.903703022054840218e-21,1.613034648027653601e-20,3.223461209067151291e-20,1.613034648027653601e-20,2.450721349940870838e-20,1.236161467372105748e-20,3.223461209067151291e-20,1.236161467372105748e-20,2.114977619109298474e-20
7.894151969669355945e-21,1.611087263553369890e-20,3.219575240802177274e-20,1.611087263553369890e-20,2.447761733550885800e-20,1.234674883081005292e-20,3.219575240802177274e-20,1.234674883081005292e-20,2.112426617367962084e-20
7.879206080657806249e-21,1.608046620880741142e-20,3.213484085165918985e-20,1.608046620880741142e-20,2.443136865754061021e-20,1.232331928512362327e-20,3.213484085165918985e-20,1.232331928512362327e-20,2.108429351504697985e-20
7.856264380675672864e-21,1.603364410407342515e-20,3.204130344702719892e-20,1.603364410407342515e-20,2.436023213382940158e-20,1.228745543566195594e-20,3.204130344702719892e-20,1.228745543566195594e-20,2.102291180338934016e-20
7.821336398500361793e-21,1.596240826464146836e-20,3.189899563256341136e-20,1.596240826464146836e-20,2.425198402079051366e-20,1.223292445312763024e-20,3.189899563256341136e-20,1.223292445312763024e-20,2.092950716100499645e-20
7.768635465447089619e-21,1.585502374437824280e-20,3.168423305241053891e-20,1.585502374437824280e-20,2.408874259542707237e-20,1.215048546353260871e-20,3.168423305241053891e-20,1.215048546353260871e-20,2.078856067419581902e-20
7.689181401516590439e-21,1.569281268837347218e-20,3.136015459315485519e-20,1.569281268837347218e-20,2.384232031196964697e-20,1.202624892712339415e-20,3.136015459315485519e-20,1.202624892712339415e-20,2.057592826082488227e-20
7.569943259612738880e-21,1.544939069241655569e-20,3.087366921828246250e-20,1.544939069241655569e-20,2.347251534999695378e-20,1.183968363710664880e-20,3.087366921828246250e-20,1.183968363710664880e-20,2.025678887750255130e-20
7.391456175692090147e-21,1.508514798262896645e-20,3.014573966196915258e-20,1.508514798262896645e-20,2.291910050270004298e-20,1.156047128255730620e-20,3.014573966196915258e-20,1.156047128255730620e-20,1.977916240362640984e-20
7.125917973404867894e-21,1.454315834381139721e-20,2.906260476262374553e-20,1.454315834381139721e-20,2.209566772337414070e-20,1.114508874817371187e-20,2.906260476262374553e-20,1.114508874817371187e-20,1.906852129697529803e-20
6.734249814774816286e-21,1.374369974915959539e-20,2.746504744063931659e-20,1.374369974915959539e-20,2.088109163531773474e-20,1.053245335197694071e-20,2.746504744063931659e-20,1.053245335197694071e-20,1.802035135059578112e-20
6.164523838115086788e-21,1.258102730414486491e-20,2.514145384229546400e-20,1.258102730414486491e-20,1.911457534239848929e-20,9.641294533007552918e-21,2.514145384229546400e-20,9.641294533007552918e-21,1.649577723804839260e-20
5.353865355989857933e-21,1.092648647596065965e-20,2.183509460330837499e-20,1.092648647596065965e-20,1.660083669041113130e-20,8.373348048892914121e-21,2.183509460330837499e-20,8.373348048892914121e-21,1.432641567002692637e-20
4.242690851316060047e-21,8.658714941563916733e-21,1.730302376941354594e-20,8.658714941563916733e-21,1.315535650162795275e-20,6.635216076490065635e-21,1.730302376941354594e-20,6.635216076490065635e-21,1.135285560400017563e-20
2.818827178596373382e-21,5.752498541138151086e-21,1.149538941496535241e-20,5.752498541138151086e-21,8.740023149078738069e-21,4.408025750741506629e-21,1.149538941496535241e-20,4.408025750741506629e-21,7.542423632507851274e-21
1.233317910077106596e-21,2.516624886093143623e-21,5.028860436728483604e-21,2.516624886093143623e-21,3.823724789836966019e-21,1.928169135551385930e-21,5.028860436728483604e-21,1.928169135551385930e-21,3.299635004545085668e-21
7.198380065345889017e-23,1.465302247364238909e-22,2.927379604747178009e-22,1.465302247364238909e-22,2.228126191204703476e-22,1.120893971346784712e-22,2.927379604747178009e-22,1.120893971346784712e-22,1.921834293805530194e-22
9.370165783151855484e-22,1.912478552197798639e-21,3.822655735153413495e-21,1.912478552197798639e-21,2.905740355430756461e-21,1.466568158468284535e-21,3.822655735153413495e-21,1.466568158468284535e-21,2.508142665006210624e-21
