1.216411061015775710e-19,8.884470011411025138e-20,2.283582702205546619e-19,8.884470011411025138e-20,1.990980203934838519e-19,8.985569085450374522e-20,2.283582702205546619e-19,8.985569085450374522e-20,1.951740386630685604e-19
2.073643433069637052e-20,1.508859102074716791e-20,3.889061094858088221e-20,1.508859102074716791e-20,3.389168300519964301e-20,1.542684778647591326e-20,3.889061094858088221e-20,1.542684778647591326e-20,3.325032431172251128e-20
1.583843349983506243e-18,1.153159271492647110e-18,2.967400590524211160e-18,1.153159271492647110e-18,2.589181040747275479e-18,1.168865712113612423e-18,2.967400590524211160e-18,1.168865712113612423e-18,2.538187781537694401e-18
7.314099430077017670e-18,5.322339777587818658e-18,1.369671070400855511e-17,5.322339777587818658e-18,1.195405929446198063e-17,5.391697675099345238e-18,1.369671070400855511e-17,5.391697675099345238e-18,1.171828234455375564e-17
2.582749945716509334e-18,1.876598264769374517e-18,4.830445371454680482e-18,1.876598264769374517e-18,4.218678627028706400e-18,1.899283117771165178e-18,4.830445371454680482e-18,1.899283117771165178e-18,4.134919951075832454e-18
1.465329338048539617e-16,1.060095025566154494e-16,2.731986181450189570e-16,1.060095025566154494e-16,2.389210777089145743e-16,1.073481266437422712e-16,2.731986181450189570e-16,1.073481266437422712e-16,2.342004925958215531e-16
2.998141216836507256e-15,2.149856116661174716e-15,5.552523825734767775e-15,2.149856116661174716e-15,4.870750996166896001e-15,2.175118012343430530e-15,5.552523825734767775e-15,2.175118012343430530e-15,4.773896627756618764e-15
6.940768599052919264e-15,4.894259921203229019e-15,1.269314404513064825e-14,4.894259921203229019e-15,1.119898600548514561e-14,4.944136525165568241e-15,1.269314404513064825e-14,4.944136525165568241e-15,1.097363088908028189e-14
7.528218317818220919e-14,5.171657109737118882e-14,1.349926121702273457e-13,5.171657109737118882e-14,1.201886794317728889e-13,5.209422157324090328e-14,1.349926121702273457e-13,5.209422157324090328e-14,1.177174015974543047e-13
3.335333706818527945e-12,2.230361042958702988e-12,5.858258153970838387e-12,2.230361042958702988e-12,5.267519982698950170e-12,2.235304191973381414e-12,5.858258153970838387e-12,2.235304191973381414e-12,5.155068444487918490e-12
1.173137438309680777e-11,7.771373681522052493e-12,2.041864051577774580e-11,7.771373681522052493e-12,1.845588443920820193e-11,7.718785696971220442e-12,2.041864051577774580e-11,7.718785696971220442e-12,1.803500840573153507e-11
9.554036262653358209e-12,6.445258794222603922e-12,1.677343589654505411e-11,6.445258794222603922e-12,1.513678530473215920e-11,6.296671969772923729e-12,1.677343589654505411e-11,6.296671969772923729e-12,1.474905391401873782e-11
7.503192285146391491e-10,5.243782969570067145e-10,1.341376735832881136e-09,5.243782969570067145e-10,1.205665281993752913e-09,4.982628957755295593e-10,1.341376735832881136e-09,4.982628957755295593e-10,1.168934050856546624e-09
2.656418299834557353e-09,1.926780068996818453e-09,4.829824931773396667e-09,1.926780068996818453e-09,4.334129133993270920e-09,1.761267827415437687e-09,4.829824931773396667e-09,1.761267827415437687e-09,4.172657741556048954e-09
1.166693443955136648e-18,1.311403567588184215e-17,1.587082647880031891e-17,1.311403567588184215e-17,1.394692938657919794e-17,1.658140191900540563e-18,1.587082647880031891e-17,1.658140191900540563e-18,8.716835534171866011e-18
