 (-4.884937585485079218e-21+5.263627795440758975e-15j), (-4.843454442193520554e-21+5.263847626758191261e-15j), (-4.659938418572662073e-21+5.264001485619525673e-15j)
 (-7.170107245043564263e-20+2.016594161065858622e-14j), (-7.109218069445381711e-20+2.016678384013117415e-14j), (-6.839854091826354857e-20+2.016737332072850079e-14j)
 (-1.052427794397112173e-18+7.725949031560899255e-14j), (-1.043490476151743261e-18+7.726271706765721747e-14j), (-1.003953278331972260e-18+7.726497549653628917e-14j)
 (-1.544752733442401101e-17+2.959955426398278977e-13j), (-1.531634540698463803e-17+2.960079048840625493e-13j), (-1.473601881616110671e-17+2.960165573663063547e-13j)
 (-2.267386839948466011e-16+1.134014192222346375e-12j), (-2.248131966499515570e-16+1.134061550906706680e-12j), (-2.162951688032819991e-16+1.134094700238893390e-12j)
 (-3.328066853238811857e-15+4.344618107409825598e-12j), (-3.299804599136133862e-15+4.344799356378843132e-12j), (-3.174777310047942213e-15+4.344926359775594689e-12j)
 (-4.884893400552916792e-14+1.664492265538407018e-11j), (-4.843410846473092855e-14+1.664560636222232431e-11j), (-4.659901488751295879e-14+1.664609304307568760e-11j)
 (-7.169166467184122682e-13+6.376296914221507811e-11j), (-7.108294821531552280e-13+6.376503866372728876e-11j), (-6.839060626191369393e-13+6.376689766726265263e-11j)
 (-1.050405074301054181e-11+2.438742487797428675e-10j), (-1.041505584844245312e-11+2.438838714928541718e-10j), (-1.002246620724585340e-11+2.439146424439239163e-10j)
 (-1.502312208827597706e-10+9.113456868988197427e-10j), (-1.489970865473769352e-10+9.115466561051938548e-10j), (-1.437676037477610414e-10+9.138420982225542661e-10j)
 (-1.606406157734472134e-09+2.579087572522326148e-09j), (-1.596373911265968893e-09+2.583179125495005038e-09j), (-1.583409826655425146e-09+2.651911906146040441e-09j)
 (-5.129220256468491874e-09+2.325071096922668148e-09j), (-4.924805348203597224e-09+2.329387767178934590e-09j), (-4.901555773073479061e-09+2.426445635475853562e-09j)
 (-6.386983159743114736e-09+9.465314485975517551e-10j), (-6.182976131458558487e-09+1.039635661676852723e-09j), (-6.172473801250242404e-09+1.068685305351593978e-09j)
