 (2.173849231483185684e-05+1.050036114595063313e-07j), (9.395040498431498692e-07-1.209759918442475634e-08j), (-7.008528777688535926e-07+7.940605970908926303e-09j), (9.395040498431498692e-07-1.209759918442475634e-08j), (1.980288101209339883e-05+1.273226839447848602e-07j), (4.249121518144977023e-07-8.129439485349457425e-09j), (-7.008528777688535926e-07+7.940605970908926303e-09j), (4.249121518144977023e-07-8.129439485349457425e-09j), (2.065474530446103984e-05+1.126179300609050509e-07j)
 (2.173447970178343515e-05+4.022403662178096898e-07j), (9.401620455034172795e-07-4.633751700817287133e-08j), (-7.012739900130897827e-07+3.041523549060636359e-08j), (9.401620455034172795e-07-4.633751700817287133e-08j), (1.979767641842857326e-05+4.877297735416060064e-07j), (4.253751578130229559e-07-3.113774522888236979e-08j), (-7.012739900130897827e-07+3.041523549060636359e-08j), (4.253751578130229559e-07-3.113774522888236979e-08j), (2.065036531667966481e-05+4.314066745543677926e-07j)
 (2.167571052313765895e-05+1.538359939014010570e-06j), (9.497837237514732620e-07-1.769312048105657801e-07j), (-7.074324316618132120e-07+1.161504789903882092e-07j), (9.497837237514732620e-07-1.769312048105657801e-07j), (1.972147637812348857e-05+1.864813972394723696e-06j), (4.321445847380956784e-07-1.188655844300863260e-07j), (-7.074324316618132120e-07+1.161504789903882092e-07j), (4.321445847380956784e-07-1.188655844300863260e-07j), (2.058622191499482243e-05+1.649789385069468981e-06j)
 (2.083973560199188109e-05+5.746956889289984260e-06j), (1.083560279068079534e-06-6.460289575320715249e-07j), (-7.931836205878895319e-07+4.249077453799618115e-07j), (1.083560279068079534e-06-6.460289575320715249e-07j), (1.864297474036614557e-05+6.940440328384835272e-06j), (5.260718045651086495e-07-4.325444304987888605e-07j), (-7.931836205878895319e-07+4.249077453799618115e-07j), (5.260718045651086495e-07-4.325444304987888605e-07j), (1.967508850524589791e-05+6.157128546827110618e-06j)
 (1.238759578616340235e-05+1.645810458023036767e-05j), (2.149606334927206342e-06-1.491989436307100769e-06j), (-1.486556850814924734e-06+1.000151853779347938e-06j), (2.149606334927206342e-06-1.491989436307100769e-06j), (8.242851040696602176e-06+1.925452913684373531e-05j), (1.258475407336393568e-06-9.616281953581373151e-07j), (-1.486556850814924734e-06+1.000151853779347938e-06j), (1.258475407336393568e-06-9.616281953581373151e-07j), (1.058733917764431125e-05+1.748908420622350793e-05j)
 (-8.590324195396013672e-06+1.941051570375715578e-05j), (3.666618778200905952e-06-1.436842425245460198e-06j), (-2.524930963788681209e-06+1.006602331641420053e-06j), (3.666618778200905952e-06-1.436842425245460198e-06j), (-1.564057259395363862e-05+2.221242985382978726e-05j), (2.184471341944071708e-06-8.267451019717175519e-07j), (-2.524930963788681209e-06+1.006602331641420053e-06j), (2.184471341944071708e-06-8.267451019717175519e-07j), (-1.155082570365709954e-05+2.062420551411979516e-05j)
 (-2.424617273560577841e-05+1.394300203137853777e-05j), (4.832797511289194513e-06-1.115000613672778066e-06j), (-3.363468155190422177e-06+7.991400502942789564e-07j), (4.832797511289194513e-06-1.115000613672778066e-06j), (-3.361188981716691697e-05+1.614680909698089560e-05j), (2.813097035875199918e-06-6.069437772959726316e-07j), (-3.363468155190422177e-06+7.991400502942789564e-07j), (2.813097035875199918e-06-6.069437772959726316e-07j), (-2.828962369192829964e-05+1.497079369699145364e-05j)
 (-3.323023941405781165e-05+8.511389938054217809e-06j), (5.613648767212090597e-06-7.524742993552971197e-07j), (-3.927552221384426430e-06+5.399664919210162065e-07j), (5.613648767212090597e-06-7.524742993552971197e-07j), (-4.414496758017501536e-05+9.997126847236527224e-06j), (3.226286905343979408e-06-4.034553999227019739e-07j), (-3.927552221384426430e-06+5.399664919210162065e-07j), (3.226286905343979408e-06-4.034553999227019739e-07j), (-3.802429913599181569e-05+9.223612301541881414e-06j)
 (-3.831662391149309098e-05+4.998631511394861715e-06j), (6.082210902464746572e-06-4.656278390707713138e-07j), (-4.265766496685476132e-06+3.432693014655668766e-07j), (6.082210902464746572e-06-4.656278390707713138e-07j), (-5.015782168073380342e-05+5.923324382376622438e-06j), (3.475003617133289177e-06-2.471695598836021099e-07j), (-4.265766496685476132e-06+3.432693014655668766e-07j), (3.475003617133289177e-06-2.471695598836021099e-07j), (-4.358263549955784767e-05+5.459490643196002612e-06j)
 (-4.152040598301831028e-05+2.739233245272865487e-06j), (6.351970085637934531e-06-2.938325843262933250e-07j), (-4.474119020456887913e-06+2.157836452432448911e-07j), (6.351970085637934531e-06-2.938325843262933250e-07j), (-5.390399902832793426e-05+3.307926080117239388e-06j), (3.612144949951273484e-06-1.559238378231061241e-07j), (-4.474119020456887913e-06+2.157836452432448911e-07j), (3.612144949951273484e-06-1.559238378231061241e-07j), (-4.706624315021626967e-05+3.013003812372404022e-06j)
