1.795190740964268e-06,1.787689603196511e-06,1.7876896032048343e-06
1.7951882294770665e-06,1.7876871159951955e-06,1.78768711600765e-06
1.7951844717046498e-06,1.7876833945608266e-06,1.7876833945794603e-06
1.7951788492026692e-06,1.787677826429045e-06,1.7876778264569278e-06
1.7951704366399847e-06,1.7876694952163962e-06,1.787669495258117e-06
1.7951578495196262e-06,1.7876570298141824e-06,1.787657029876606e-06
1.795139016347064e-06,1.7876383787585194e-06,1.787638378851919e-06
1.7951108377636216e-06,1.7876104726607004e-06,1.7876104728004511e-06
1.7950686765913366e-06,1.7875687191815458e-06,1.787568719390649e-06
1.7950055949499978e-06,1.7875062475239404e-06,1.7875062478368191e-06
1.7949112131009438e-06,1.7874127783065804e-06,1.787412778774733e-06
1.794770002669248e-06,1.7872729332799048e-06,1.7872729339803947e-06
1.7945587343813293e-06,1.7870637077202378e-06,1.7870637087683642e-06
1.794242662591139e-06,1.7867506917972729e-06,1.786750693365538e-06
1.7937698238424795e-06,1.7862824241469472e-06,1.7862824264934026e-06
1.7930625227479606e-06,1.7855819598094264e-06,1.7855819633200514e-06
1.7920046299179454e-06,1.7845342903757964e-06,1.7845342956277251e-06
1.7904226594789105e-06,1.7829676031207156e-06,1.7829676109765303e-06
1.788057641451637e-06,1.780625422324848e-06,1.7806254340728045e-06
1.7845234483378814e-06,1.7771253320475534e-06,1.7771253496094267e-06
1.7792453587522852e-06,1.7718981187443303e-06,1.771898144981792e-06
1.7713701675396855e-06,1.7640987171789358e-06,1.7640987563412714e-06
1.7596361777978086e-06,1.7524773860045114e-06,1.7524774443741623e-06
1.7421885165323292e-06,1.7351966486140305e-06,1.735196735418277e-06
1.7163241406567537e-06,1.7095784185743031e-06,1.709578547232509e-06
1.6781558500280876e-06,1.6717705293792966e-06,1.6717707191310061e-06
1.622204463445882e-06,1.6163413505461924e-06,1.6163416284470152e-06
1.540979159456264e-06,1.535861235183128e-06,1.535861638425979e-06
1.424710883446683e-06,1.4206331077109803e-06,1.4206336865825251e-06
1.2615786916642869e-06,1.2589078331184299e-06,1.2589086567569878e-06
1.038973601147176e-06,1.0381242827208916e-06,1.038125456341618e-06
7.463836905091799e-07,7.477576589675671e-07,7.477593738063012e-07
3.799440912614842e-07,3.8383299683375574e-07,3.8383564964479247e-07
-5.276973822033325e-08,-4.6286451897744436e-08,-4.628205596647937e-08
-5.308779276126272e-07,-5.219779611236243e-07,-5.21970441178771e-07
-1.0242686428226535e-06,-1.0133261918625139e-06,-1.0133138166831565e-06
-1.5029104806255632e-06,-1.4903530926181255e-06,-1.4903347787276992e-06
-1.9461297348772076e-06,-1.932301012098288e-06,-1.932277806626932e-06
-2.3462990552254145e-06,-2.3314024676524296e-06,-2.3313785242892396e-06
-2.705926324622304e-06,-2.690054903589509e-06,-2.690037369066315e-06
-3.031598467837725e-06,-3.0148013004803303e-06,-3.0147952461409347e-06
-3.3290686872594284e-06,-3.311401021226614e-06,-3.3113923158261247e-06
-3.6015977678891834e-06,-3.583132739230733e-06,-3.583085578358289e-06
-3.850824574648668e-06,-3.831640265566624e-06,-3.831666047849349e-06
-4.0780931517310904e-06,-4.058260056887688e-06,-4.058572635012273e-06
-4.2849613269713115e-06,-4.264540152549241e-06,-4.265189169290077e-06
-4.473069849904804e-06,-4.452113779441097e-06,-4.452955979387205e-06
-4.643977370764178e-06,-4.622532704673092e-06,-4.623260858564358e-06
-4.799135550732319e-06,-4.777240312781472e-06,-4.7775599005001065e-06
-4.9399013565810605e-06,-4.917582725242801e-06,-4.917536750591911e-06
-5.067538199155396e-06,-5.044808741862481e-06,-5.044894802307309e-06
-5.18321592442809e-06,-5.160069097914144e-06,-5.160230192265625e-06
-5.288013439419577e-06,-5.264419941719594e-06,-5.265233466617053e-06
-5.3829225159721475e-06,-5.358829737560188e-06,-5.360256926718876e-06
-5.468852301018427e-06,-5.4441885869788425e-06,-5.44595276727541e-06
-5.546634270517102e-06,-5.5213181688078905e-06,-5.5232737463988614e-06
-5.6170273940901334e-06,-5.590980978416356e-06,-5.59317522455171e-06
-5.680723339127779e-06,-5.653889579968723e-06,-5.656290977063018e-06
-5.7383515902576496e-06,-5.710717879055115e-06,-5.712981146732549e-06
-5.79048439733883e-06,-5.7621145964879065e-06,-5.763946965485194e-06
-5.837641494096013e-06,-5.808714916449471e-06,-5.809845608098455e-06
-5.880294551600539e-06,-5.851144463107985e-06,-5.851227755299272e-06
-5.918871347359996e-06,-5.890013334839868e-06,-5.889815032418966e-06
-5.95375964293936e-06,-5.925909990798922e-06,-5.92678196117794e-06
-5.985310771764642e-06,-5.95951507095006e-06,-5.961705690728728e-06
-6.013842944841369e-06,-5.991217356762922e-06,-5.9939931880491076e-06
-6.039644286189002e-06,-6.0213764213998194e-06,-6.0230938138511354e-06
-6.0629756123512996e-06,-6.050281963240527e-06,-6.0489539292333915e-06
-6.08407297178549e-06,-6.0780683512273415e-06,-6.072160479652201e-06
-6.103149960564278e-06,-6.104673767613005e-06,-6.0937662126629784e-06
-6.120399830878056e-06,-6.129839532268903e-06,-6.114801294801193e-06
-6.135997408476484e-06,-6.153164693204749e-06,-6.135733596734136e-06
-6.150100834571764e-06,-6.1742063086514595e-06,-6.15646396013026e-06
-6.162853146938714e-06,-6.192593040403492e-06,-6.176349121728985e-06
-6.174383714060918e-06,-6.208114463780191e-06,-6.1944713481533235e-06
-6.184809535240072e-06,-6.220762556746365e-06,-6.210040694029773e-06
-6.194236418643614e-06,-6.230721544343985e-06,-6.222672054947177e-06
-6.2027600483395984e-06,-6.238319511070549e-06,-6.232422359856107e-06
-6.2104669504743036e-06,-6.243968363142815e-06,-6.23965464952662e-06
-6.217435367898427e-06,-6.248086122719713e-06,-6.244860702717864e-06
-6.223736051747941e-06,-6.2510205896822046e-06,-6.248528158569555e-06
