1.188758188832596344e-20,1.151580868671687657e-20,2.378267334294829849e-20,1.151580868671687657e-20,2.382288877932152524e-20,8.921862521957013470e-21,2.378267334294829849e-20,8.921862521957013470e-21,2.077434564659103975e-20
1.187793727620505803e-20,1.150651303128040820e-20,2.376348266121959406e-20,1.150651303128040820e-20,2.380360964224277338e-20,8.914717937357353347e-21,2.376348266121959406e-20,8.914717937357353347e-21,2.075756170048171784e-20
1.186295145789261616e-20,1.149202975982476462e-20,2.373357394718071755e-20,1.149202975982476462e-20,2.377361299212378220e-20,8.903533763109033093e-21,2.373357394718071755e-20,8.903533763109033093e-21,2.073142122508243021e-20
1.184004139072437124e-20,1.146986176716724465e-20,2.368779264196327701e-20,1.146986176716724465e-20,2.372772766548957158e-20,8.886382652542325670e-21,2.368779264196327701e-20,8.886382652542325670e-21,2.069141824532379141e-20
1.180527178283360846e-20,1.143619546848862347e-20,2.361826731296201078e-20,1.143619546848862347e-20,2.365806619101455528e-20,8.860316264784723500e-21,2.361826731296201078e-20,8.860316264784723500e-21,2.063067720071439964e-20
1.175269158982639079e-20,1.138527591806399038e-20,2.351310714883178862e-20,1.138527591806399038e-20,2.355271299228614405e-20,8.820876013691443810e-21,2.351310714883178862e-20,8.820876013691443810e-21,2.053880715779929406e-20
1.167336373147087345e-20,1.130844607805882329e-20,2.335443565381830884e-20,1.130844607805882329e-20,2.339375871187670213e-20,8.761358611674714658e-21,2.335443565381830884e-20,8.761358611674714658e-21,2.040019194586068700e-20
1.155393139701711131e-20,1.119276913091624274e-20,2.311553521647077069e-20,1.119276913091624274e-20,2.315443900521910788e-20,8.671740003849614697e-21,2.311553521647077069e-20,8.671740003849614697e-21,2.019149044456732395e-20
1.137459144116451793e-20,1.101906394704685091e-20,2.275679379031022540e-20,1.101906394704685091e-20,2.279507130977746425e-20,8.537163721444589862e-21,2.275679379031022540e-20,8.537163721444589862e-21,1.987809909608293835e-20
1.110629645414052510e-20,1.075919673472765649e-20,2.222010648992483921e-20,1.075919673472765649e-20,2.225745040402508968e-20,8.335830042120947570e-21,2.222010648992483921e-20,8.335830042120947570e-21,1.940925769452423664e-20
1.070717908133397626e-20,1.037261368388305791e-20,2.142172107503385761e-20,1.037261368388305791e-20,2.145767881879337886e-20,8.036319773010085490e-21,2.142172107503385761e-20,8.036319773010085490e-21,1.871180246579285838e-20
