 (1.795185982574933307e-06+5.220786421385699887e-09j), (6.282579644140371967e-14+3.654231204526672314e-16j), (2.593030065396680994e-14+1.508076478020900274e-16j), (6.282579644140371967e-14+3.654231204526672314e-16j), (1.795185760420989769e-06+5.220785129266960543e-09j), (7.521467069497978759e-14+4.375058112355860306e-16j), (2.593030065396680994e-14+1.508076478020900274e-16j), (7.521467069497978759e-14+4.375058112355860306e-16j), (1.795185865918913068e-06+5.220785742825344330e-09j)
 (1.795183471120556561e-06+6.386099955828317581e-09j), (6.282535697426859923e-14+4.469873159909182407e-16j), (2.593011925734471029e-14+1.844686399133810178e-16j), (6.282535697426859923e-14+4.469873159909182407e-16j), (1.795183248968166906e-06+6.386098375302471413e-09j), (7.521414455673234944e-14+5.351592101091619282e-16j), (2.593011925734471029e-14+1.844686399133810178e-16j), (7.521414455673234944e-14+5.351592101091619282e-16j), (1.795183354465352227e-06+6.386099125810032985e-09j)
 (1.795179713397965278e-06+7.811517142104633689e-09j), (6.282469942976365605e-14+5.467565174558949542e-16j), (2.592984784614958281e-14+2.256427157072285518e-16j), (6.282469942976365605e-14+5.467565174558949542e-16j), (1.795179491247900939e-06+7.811515208799563949e-09j), (7.521335733210041669e-14+6.546087003551989587e-16j), (2.592984784614958281e-14+2.256427157072285518e-16j), (7.521335733210041669e-14+6.546087003551989587e-16j), (1.795179596743981942e-06+7.811516126823154804e-09j)
 (1.795174090970623750e-06+9.555092787734393822e-09j), (6.282371559219885116e-14+6.687936286740287548e-16j), (2.592944175218882477e-14+2.760066084855106580e-16j), (6.282371559219885116e-14+6.687936286740287548e-16j), (1.795173868824038176e-06+9.555090422911954252e-09j), (7.521217946330731930e-14+8.007186277930979892e-16j), (2.592944175218882477e-14+2.760066084855106580e-16j), (7.521217946330731930e-14+8.007186277930979892e-16j), (1.795173974318467040e-06+9.555091545840163721e-09j)
 (1.795165678519400807e-06+1.168783813735971975e-08j), (6.282224355001960710e-14+8.180679409996650248e-16j), (2.592883415240605392e-14+3.376111126365135869e-16j), (6.282224355001960710e-14+8.180679409996650248e-16j), (1.795165456378020674e-06+1.168783524471045603e-08j), (7.521041710904682688e-14+9.794385133938417923e-16j), (2.592883415240605392e-14+3.376111126365135869e-16j), (7.521041710904682688e-14+9.794385133938417923e-16j), (1.795165561869977261e-06+1.168783661827548794e-08j)
 (1.795153091565982512e-06+1.429661133977034663e-08j), (6.282004104575268582e-14+1.000657030407870785e-15j), (2.592792503941768275e-14+4.129644040970193748e-16j), (6.282004104575268582e-14+1.000657030407870785e-15j), (1.795152869432390423e-06+1.429660780149474808e-08j), (7.520778023225883641e-14+1.198044789861170897e-15j), (2.592792503941768275e-14+4.129644040970193748e-16j), (7.520778023225883641e-14+1.198044789861170897e-15j), (1.795152974920648441e-06+1.429660948163333809e-08j)
 (1.795134258642970159e-06+1.748765184086813765e-08j), (6.281674562450640874e-14+1.223993417987134795e-15j), (2.592656479976310163e-14+5.051338367619544429e-16j), (6.281674562450640874e-14+1.223993417987134795e-15j), (1.795134036521030702e-06+1.748764751288569646e-08j), (7.520383489387472682e-14+1.465436103864543704e-15j), (2.592656479976310163e-14+5.051338367619544429e-16j), (7.520383489387472682e-14+1.465436103864543704e-15j), (1.795134142003754631e-06+1.748764956801384385e-08j)
 (1.795106080432992026e-06+2.139090139637988816e-08j), (6.281181500164579818e-14+1.497165650831522724e-15j), (2.592452962205677189e-14+6.178702037705748557e-16j), (6.281181500164579818e-14+1.497165650831522724e-15j), (1.795105858328487683e-06+2.139089610247332403e-08j), (7.519793186144933392e-14+1.792493783307597312e-15j), (2.592452962205677189e-14+6.178702037705748557e-16j), (7.519793186144933392e-14+1.792493783307597312e-15j), (1.795105963802931441e-06+2.139089861626732420e-08j)
 (1.795063919819435830e-06+2.616528538932155624e-08j), (6.280443785068691068e-14+1.831285454900434171e-15j), (2.592148459820980252e-14+7.557592516810003824e-16j), (6.280443785068691068e-14+1.831285454900434171e-15j), (1.795063697741017349e-06+2.616527891398341970e-08j), (7.518909979920067308e-14+2.192521446571686348e-15j), (2.592148459820980252e-14+7.557592516810003824e-16j), (7.518909979920067308e-14+2.192521446571686348e-15j), (1.795063803203072403e-06+2.616528198877643652e-08j)
 (1.795000839014125908e-06+3.200516533302338185e-08j), (6.279340039484256293e-14+2.239934843505873788e-15j), (2.591692873588101553e-14+9.244062063243941783e-16j), (6.279340039484256293e-14+2.239934843505873788e-15j), (1.795000616974736588e-06+3.200515741272056372e-08j), (7.517588555247803191e-14+2.681780251506283670e-15j), (2.591692873588101553e-14+9.244062063243941783e-16j), (7.517588555247803191e-14+2.681780251506283670e-15j), (1.795000722418256020e-06+3.200516117364997579e-08j)
